t,SUM_LOAD
1/6/2024 10:00,91882.1
1/6/2024 11:00,94190.1
1/6/2024 12:00,96645.6
1/6/2024 13:00,98669
1/6/2024 14:00,100583.1
1/6/2024 15:00,101873.6
1/6/2024 16:00,102270.2
1/6/2024 17:00,102278.8
1/6/2024 18:00,101985.5
1/6/2024 19:00,101383
1/6/2024 20:00,101090.3
1/6/2024 21:00,102139.5
1/6/2024 22:00,104324.6
1/6/2024 23:00,103798.4
1/7/2024 0:00,102010.2
1/7/2024 1:00,99879.9
1/7/2024 2:00,97162.8
1/7/2024 3:00,93927.9
1/7/2024 4:00,90529
1/7/2024 5:00,87763.2
1/7/2024 6:00,86009.4
1/7/2024 7:00,84813.1
1/7/2024 8:00,84348.8
1/7/2024 9:00,84657.1
1/7/2024 10:00,85867.6
1/7/2024 11:00,87794.9
1/7/2024 12:00,90181.4
1/7/2024 13:00,92217.5
1/7/2024 14:00,93426.7
1/7/2024 15:00,93022.4
1/7/2024 16:00,92429.3
1/7/2024 17:00,92256.6
1/7/2024 18:00,92374.2
1/7/2024 19:00,92826.5
1/7/2024 20:00,93931.9
1/7/2024 21:00,96847.3
1/7/2024 22:00,100884
1/7/2024 23:00,101681.2
1/8/2024 0:00,100930.9
1/8/2024 1:00,99483.1
1/8/2024 2:00,96440
1/8/2024 3:00,92727
1/8/2024 4:00,89245.7
1/8/2024 5:00,86520.3
1/8/2024 6:00,85417
1/8/2024 7:00,84915.9
1/8/2024 8:00,85393.8
1/8/2024 9:00,87863.2
1/8/2024 10:00,92943.9
1/8/2024 11:00,100897.9
1/8/2024 12:00,106237.3
1/8/2024 13:00,106293.5
1/8/2024 14:00,103409.1
1/8/2024 15:00,100497.3
1/8/2024 16:00,98151.7
1/8/2024 17:00,96761.2
1/8/2024 18:00,95818.5
1/8/2024 19:00,95251.7
1/8/2024 20:00,96188.1
1/8/2024 21:00,99397.4
1/8/2024 22:00,104840.7
1/8/2024 23:00,106608.4
1/9/2024 0:00,106085.8
1/9/2024 1:00,104906.4
1/9/2024 2:00,102258
1/9/2024 3:00,97884.3
1/9/2024 4:00,93773.4
1/9/2024 5:00,90714.9
1/9/2024 6:00,88891.2
1/9/2024 7:00,88323
1/9/2024 8:00,88215.2
1/9/2024 9:00,89562.2
1/9/2024 10:00,93573.8
1/9/2024 11:00,100085.2
1/9/2024 12:00,104960.5
1/9/2024 13:00,106155.5
1/9/2024 14:00,106428.5
1/9/2024 15:00,106784.8
1/9/2024 16:00,106392.7
1/9/2024 17:00,105925.9
1/9/2024 18:00,105075.8
1/9/2024 19:00,103537.6
1/9/2024 20:00,102625.6
1/9/2024 21:00,103197.2
1/9/2024 22:00,104743
1/9/2024 23:00,103582.2
1/10/2024 0:00,100896.3
1/10/2024 1:00,97738
1/10/2024 2:00,93893.4
1/10/2024 3:00,89220.3
1/10/2024 4:00,84817.4
1/10/2024 5:00,82229.9
1/10/2024 6:00,80403.1
1/10/2024 7:00,79636.2
1/10/2024 8:00,80278.4
1/10/2024 9:00,82286.5
1/10/2024 10:00,86666.3
1/10/2024 11:00,93637.6
1/10/2024 12:00,99220.4
1/10/2024 13:00,100593.1
1/10/2024 14:00,99490.4
1/10/2024 15:00,98947.7
1/10/2024 16:00,98976.9
1/10/2024 17:00,99983.8
1/10/2024 18:00,100528.4
1/10/2024 19:00,99917.4
1/10/2024 20:00,100236.9
1/10/2024 21:00,102496.3
1/10/2024 22:00,106004.9
1/10/2024 23:00,106454
1/11/2024 0:00,105447.7
1/11/2024 1:00,103778.1
1/11/2024 2:00,100882.4
1/11/2024 3:00,96540.1
1/11/2024 4:00,92180.3
1/11/2024 5:00,89231.5
1/11/2024 6:00,87785.4
1/11/2024 7:00,87311
1/11/2024 8:00,87678.8
1/11/2024 9:00,89640.7
1/11/2024 10:00,94407.4
1/11/2024 11:00,102016.8
1/11/2024 12:00,106917.4
1/11/2024 13:00,106550
1/11/2024 14:00,102884.3
1/11/2024 15:00,99937.6
1/11/2024 16:00,97335.9
1/11/2024 17:00,94939.7
1/11/2024 18:00,93244
1/11/2024 19:00,92427.8
1/11/2024 20:00,92622.8
1/11/2024 21:00,95391.2
1/11/2024 22:00,100660.7
1/11/2024 23:00,102729
1/12/2024 0:00,102543.7
1/12/2024 1:00,101716.2
1/12/2024 2:00,99299.4
1/12/2024 3:00,95514.1
1/12/2024 4:00,92062.5
1/12/2024 5:00,89770.6
1/12/2024 6:00,88584.2
1/12/2024 7:00,88429.7
1/12/2024 8:00,89106.8
1/12/2024 9:00,91383.1
1/12/2024 10:00,95890.9
1/12/2024 11:00,103199.7
1/12/2024 12:00,108121.3
1/12/2024 13:00,107309.2
1/12/2024 14:00,103362.7
1/12/2024 15:00,100186.9
1/12/2024 16:00,98158.6
1/12/2024 17:00,97199.8
1/12/2024 18:00,97140.3
1/12/2024 19:00,97496.2
1/12/2024 20:00,98109.9
1/12/2024 21:00,100220.2
1/12/2024 22:00,102726.9
1/12/2024 23:00,101924.6
1/13/2024 0:00,99481
1/13/2024 1:00,96816.4
1/13/2024 2:00,93316.8
1/13/2024 3:00,89417.7
1/13/2024 4:00,85614.2
1/13/2024 5:00,82433.4
1/13/2024 6:00,80256.9
1/13/2024 7:00,78896
1/13/2024 8:00,78616.7
1/13/2024 9:00,79510.8
1/13/2024 10:00,81336.8
1/13/2024 11:00,84453.6
1/13/2024 12:00,88230
1/13/2024 13:00,90767.1
1/13/2024 14:00,92444.4
1/13/2024 15:00,94006.8
1/13/2024 16:00,94562.8
1/13/2024 17:00,94581.6
1/13/2024 18:00,93411.5
1/13/2024 19:00,93168.8
1/13/2024 20:00,94292.7
1/13/2024 21:00,97505.7
1/13/2024 22:00,102127.6
1/13/2024 23:00,104253.6
1/14/2024 0:00,103789.6
1/14/2024 1:00,102905.6
1/14/2024 2:00,101162.3
1/14/2024 3:00,98752.7
1/14/2024 4:00,95990.2
1/14/2024 5:00,93907.8
1/14/2024 6:00,92375.9
1/14/2024 7:00,92003.2
1/14/2024 8:00,92284.5
1/14/2024 9:00,93367.5
1/14/2024 10:00,95120.6
1/14/2024 11:00,98041.7
1/14/2024 12:00,101289.3
1/14/2024 13:00,102588.4
1/14/2024 14:00,101646.5
1/14/2024 15:00,99999.6
1/14/2024 16:00,99822.4
1/14/2024 17:00,100921.6
1/14/2024 18:00,100146.1
1/14/2024 19:00,99150.9
1/14/2024 20:00,99965.7
1/14/2024 21:00,104423.5
1/14/2024 22:00,110502.1
1/14/2024 23:00,113260.4
1/15/2024 0:00,112923.8
1/15/2024 1:00,112348.4
1/15/2024 2:00,110384.3
1/15/2024 3:00,107317.9
1/15/2024 4:00,104253.9
1/15/2024 5:00,101842.8
1/15/2024 6:00,100580.9
1/15/2024 7:00,99931.3
1/15/2024 8:00,100449.1
1/15/2024 9:00,102141.4
1/15/2024 10:00,105763
1/15/2024 11:00,110586.1
1/15/2024 12:00,114803.2
1/15/2024 13:00,117041.9
1/15/2024 14:00,118309.3
1/15/2024 15:00,118609.6
1/15/2024 16:00,118208.7
1/15/2024 17:00,117437.5
1/15/2024 18:00,117121.2
1/15/2024 19:00,116591.3
1/15/2024 20:00,116958.6
1/15/2024 21:00,118811.7
1/15/2024 22:00,122259.6
1/15/2024 23:00,123288.5
1/16/2024 0:00,121833.6
1/16/2024 1:00,120172
1/16/2024 2:00,116751.8
1/16/2024 3:00,112256.8
1/16/2024 4:00,108069.3
1/16/2024 5:00,105038.2
1/16/2024 6:00,103262.6
1/16/2024 7:00,102434.6
1/16/2024 8:00,102457.4
1/16/2024 9:00,104323
1/16/2024 10:00,108143
1/16/2024 11:00,113661.8
1/16/2024 12:00,118022.9
1/16/2024 13:00,120721.8
1/16/2024 14:00,121748.3
1/16/2024 15:00,122237.3
1/16/2024 16:00,122113.5
1/16/2024 17:00,121418.6
1/16/2024 18:00,120903.2
1/16/2024 19:00,119713.3
1/16/2024 20:00,119287.4
1/16/2024 21:00,121212.2
1/16/2024 22:00,125992.9
1/16/2024 23:00,128474
1/17/2024 0:00,128036.4
1/17/2024 1:00,126866.5
1/17/2024 2:00,124477.7
1/17/2024 3:00,120448.1
1/17/2024 4:00,117367.8
1/17/2024 5:00,115489.5
1/17/2024 6:00,114715.1
1/17/2024 7:00,114907.6
1/17/2024 8:00,115739.8
1/17/2024 9:00,117961.5
1/17/2024 10:00,122247.9
1/17/2024 11:00,128386.7
1/17/2024 12:00,133444.7
1/17/2024 13:00,133908.6
1/17/2024 14:00,130273.5
1/17/2024 15:00,126978.2
1/17/2024 16:00,124446.8
1/17/2024 17:00,121808.8
1/17/2024 18:00,119684.6
1/17/2024 19:00,117806.2
1/17/2024 20:00,117348.2
1/17/2024 21:00,119917.5
1/17/2024 22:00,125273.8
1/17/2024 23:00,127725.2
1/18/2024 0:00,126933.2
1/18/2024 1:00,125371.9
1/18/2024 2:00,122406.5
1/18/2024 3:00,117746.9
1/18/2024 4:00,113725
1/18/2024 5:00,110839
1/18/2024 6:00,109387
1/18/2024 7:00,109093.6
1/18/2024 8:00,109248.7
1/18/2024 9:00,110779.9
1/18/2024 10:00,114915.4
1/18/2024 11:00,121537
1/18/2024 12:00,125674.6
1/18/2024 13:00,124928.2
1/18/2024 14:00,122442.4
1/18/2024 15:00,119476.1
1/18/2024 16:00,116995.7
1/18/2024 17:00,115030.1
1/18/2024 18:00,113644.7
1/18/2024 19:00,112159.5
1/18/2024 20:00,111947.1
1/18/2024 21:00,113400.3
1/18/2024 22:00,116742.3
1/18/2024 23:00,117532.3
1/19/2024 0:00,116252.3
1/19/2024 1:00,114503.3
1/19/2024 2:00,111305.6
1/19/2024 3:00,107069.7
1/19/2024 4:00,103242.5
1/19/2024 5:00,100443
1/19/2024 6:00,98819.1
1/19/2024 7:00,97989.5
1/19/2024 8:00,98107.9
1/19/2024 9:00,99883.8
1/19/2024 10:00,103608.9
1/19/2024 11:00,108914.9
1/19/2024 12:00,113639.5
1/19/2024 13:00,115931.4
1/19/2024 14:00,117073.8
1/19/2024 15:00,117579.3
1/19/2024 16:00,116945.8
1/19/2024 17:00,116226.7
1/19/2024 18:00,115489.6
1/19/2024 19:00,114940.2
1/19/2024 20:00,114686.6
1/19/2024 21:00,116332.6
1/19/2024 22:00,120250.4
1/19/2024 23:00,121436.1
1/20/2024 0:00,119950.2
1/20/2024 1:00,118191
1/20/2024 2:00,115673.8
1/20/2024 3:00,112445.1
1/20/2024 4:00,109348.6
1/20/2024 5:00,107235.1
1/20/2024 6:00,105996.2
1/20/2024 7:00,105736.3
1/20/2024 8:00,106296.2
1/20/2024 9:00,107486
1/20/2024 10:00,109543.8
1/20/2024 11:00,112990.8
1/20/2024 12:00,116548.5
1/20/2024 13:00,118382.2
1/20/2024 14:00,118807.7
1/20/2024 15:00,118738.7
1/20/2024 16:00,117529.6
1/20/2024 17:00,115992.9
1/20/2024 18:00,114457.5
1/20/2024 19:00,113705.6
1/20/2024 20:00,114109.9
1/20/2024 21:00,116841.6
1/20/2024 22:00,121707.9
1/20/2024 23:00,124499.3
1/21/2024 0:00,124165.7
1/21/2024 1:00,123278.4
1/21/2024 2:00,121375.7
1/21/2024 3:00,118321.2
1/21/2024 4:00,115382.8
1/21/2024 5:00,112902.4
1/21/2024 6:00,111457.9
1/21/2024 7:00,110559.5
1/21/2024 8:00,110433.3
1/21/2024 9:00,110729.8
1/21/2024 10:00,112094
1/21/2024 11:00,114487.9
1/21/2024 12:00,116864.8
1/21/2024 13:00,117647.6
1/21/2024 14:00,115990.3
1/21/2024 15:00,113532.2
1/21/2024 16:00,111149.8
1/21/2024 17:00,108864.9
1/21/2024 18:00,106613.1
1/21/2024 19:00,104913.9
1/21/2024 20:00,105098.6
1/21/2024 21:00,108413.8
1/21/2024 22:00,114544.9
1/21/2024 23:00,118505.6
1/22/2024 0:00,118817.5
1/22/2024 1:00,118225.2
1/22/2024 2:00,116037.9
1/22/2024 3:00,113000.6
1/22/2024 4:00,109869.2
1/22/2024 5:00,108102.3
1/22/2024 6:00,107462.9
1/22/2024 7:00,107926.7
1/22/2024 8:00,109011
1/22/2024 9:00,111744.5
1/22/2024 10:00,116799.8
1/22/2024 11:00,124241.9
1/22/2024 12:00,129155.2
1/22/2024 13:00,128041.2
1/22/2024 14:00,122677.3
1/22/2024 15:00,117857.3
1/22/2024 16:00,114167.4
1/22/2024 17:00,110885.9
1/22/2024 18:00,108384.9
1/22/2024 19:00,106768.8
1/22/2024 20:00,106729.2
1/22/2024 21:00,108740.3
1/22/2024 22:00,112954.1
1/22/2024 23:00,115234
1/23/2024 0:00,114522.5
1/23/2024 1:00,112626.5
1/23/2024 2:00,109446.4
1/23/2024 3:00,105030.3
1/23/2024 4:00,100586.1
1/23/2024 5:00,97457.4
1/23/2024 6:00,95805.8
1/23/2024 7:00,95178.9
1/23/2024 8:00,95339.8
1/23/2024 9:00,97230.3
1/23/2024 10:00,101640
1/23/2024 11:00,108372
1/23/2024 12:00,112896.9
1/23/2024 13:00,112659.8
1/23/2024 14:00,110419.1
1/23/2024 15:00,108240
1/23/2024 16:00,105945.8
1/23/2024 17:00,103945.4
1/23/2024 18:00,102518.7
1/23/2024 19:00,101580.1
1/23/2024 20:00,101777.5
1/23/2024 21:00,103208.1
1/23/2024 22:00,106909.2
1/23/2024 23:00,107992.4
1/24/2024 0:00,106856.4
1/24/2024 1:00,104740.4
1/24/2024 2:00,101184.8
1/24/2024 3:00,96374.9
1/24/2024 4:00,91597.3
1/24/2024 5:00,88468.5
1/24/2024 6:00,86340.7
1/24/2024 7:00,85343.2
1/24/2024 8:00,85064
1/24/2024 9:00,86306.9
1/24/2024 10:00,90418.3
1/24/2024 11:00,97145
1/24/2024 12:00,101619.4
1/24/2024 13:00,102026
1/24/2024 14:00,101225.2
1/24/2024 15:00,100310.7
1/24/2024 16:00,99224.1
1/24/2024 17:00,98089.4
1/24/2024 18:00,97200.4
1/24/2024 19:00,96229.3
1/24/2024 20:00,96028.5
1/24/2024 21:00,97230.6
1/24/2024 22:00,100440.8
1/24/2024 23:00,101043.1
1/25/2024 0:00,99518.6
1/25/2024 1:00,97504.5
1/25/2024 2:00,93993.6
1/25/2024 3:00,89374.3
1/25/2024 4:00,84539.2
1/25/2024 5:00,81185.8
1/25/2024 6:00,78891.3
1/25/2024 7:00,77701
1/25/2024 8:00,77423.5
1/25/2024 9:00,78629.3
1/25/2024 10:00,82385.3
1/25/2024 11:00,88836.7
1/25/2024 12:00,93507.4
1/25/2024 13:00,94412.2
1/25/2024 14:00,94496.6
1/25/2024 15:00,94198.6
1/25/2024 16:00,93404.3
1/25/2024 17:00,92661.2
1/25/2024 18:00,92273.7
1/25/2024 19:00,91488.1
1/25/2024 20:00,91075.1
1/25/2024 21:00,92174.4
1/25/2024 22:00,94849.8
1/25/2024 23:00,95576.8
1/26/2024 0:00,94150.7
1/26/2024 1:00,92232.9
1/26/2024 2:00,89239.3
1/26/2024 3:00,85083.3
1/26/2024 4:00,80704.2
1/26/2024 5:00,77457.3
1/26/2024 6:00,75177.6
1/26/2024 7:00,73826.2
1/26/2024 8:00,73602.7
1/26/2024 9:00,74704.8
1/26/2024 10:00,78332.8
1/26/2024 11:00,84556.1
1/26/2024 12:00,89760.5
1/26/2024 13:00,91009.9
1/26/2024 14:00,91497.2
1/26/2024 15:00,91472.3
1/26/2024 16:00,91120.8
1/26/2024 17:00,90568.8
1/26/2024 18:00,90045.7
1/26/2024 19:00,89455.9
1/26/2024 20:00,89395.2
1/26/2024 21:00,90237.6
1/26/2024 22:00,92415.6
1/26/2024 23:00,92830.4
1/27/2024 0:00,91133.6
1/27/2024 1:00,89075.7
1/27/2024 2:00,86680.9
1/27/2024 3:00,83162.8
1/27/2024 4:00,79545.4
1/27/2024 5:00,76574.3
1/27/2024 6:00,74432.9
1/27/2024 7:00,73283.1
1/27/2024 8:00,73122.2
1/27/2024 9:00,73601.1
1/27/2024 10:00,75392.8
1/27/2024 11:00,78131.1
1/27/2024 12:00,81438.5
1/27/2024 13:00,83990.2
1/27/2024 14:00,85258
1/27/2024 15:00,85309.4
1/27/2024 16:00,85384
1/27/2024 17:00,84986.7
1/27/2024 18:00,84523.2
1/27/2024 19:00,84093.1
1/27/2024 20:00,84558.7
1/27/2024 21:00,86221.9
1/27/2024 22:00,89221.5
1/27/2024 23:00,90288.6
1/28/2024 0:00,89277.3
1/28/2024 1:00,87896.1
1/28/2024 2:00,86196.7
1/28/2024 3:00,83547.5
1/28/2024 4:00,80579.2
1/28/2024 5:00,78234.6
1/28/2024 6:00,76448
1/28/2024 7:00,75358.9
1/28/2024 8:00,74999.9
1/28/2024 9:00,75631.7
1/28/2024 10:00,76818.6
1/28/2024 11:00,79129.5
1/28/2024 12:00,82321.3
1/28/2024 13:00,85411
1/28/2024 14:00,88040.1
1/28/2024 15:00,89916
1/28/2024 16:00,90675.5
1/28/2024 17:00,91368.7
1/28/2024 18:00,91364.4
1/28/2024 19:00,91388.4
1/28/2024 20:00,92108.1
1/28/2024 21:00,93957.1
1/28/2024 22:00,96856.2
1/28/2024 23:00,98649.9
1/29/2024 0:00,98107.2
1/29/2024 1:00,96544
1/29/2024 2:00,93734.5
1/29/2024 3:00,90358.1
1/29/2024 4:00,86557.7
1/29/2024 5:00,83846.8
1/29/2024 6:00,82406.8
1/29/2024 7:00,81901.4
1/29/2024 8:00,82334.7
1/29/2024 9:00,84589
1/29/2024 10:00,89515
1/29/2024 11:00,97091.9
1/29/2024 12:00,102441.4
1/29/2024 13:00,103475.7
1/29/2024 14:00,103018.3
1/29/2024 15:00,102496
1/29/2024 16:00,102191.5
1/29/2024 17:00,101285.6
1/29/2024 18:00,100882.4
1/29/2024 19:00,99675.3
1/29/2024 20:00,99144
1/29/2024 21:00,101048.5
1/29/2024 22:00,105182.6
1/29/2024 23:00,107272.4
1/30/2024 0:00,106493.7
1/30/2024 1:00,104770.3
1/30/2024 2:00,101607.2
1/30/2024 3:00,96986.8
1/30/2024 4:00,92836.3
1/30/2024 5:00,90001.6
1/30/2024 6:00,88281.8
1/30/2024 7:00,87687.3
1/30/2024 8:00,88050.2
1/30/2024 9:00,89883.3
1/30/2024 10:00,94708.5
1/30/2024 11:00,102329.3
1/30/2024 12:00,107205.2
1/30/2024 13:00,107328.5
1/30/2024 14:00,105888.8
1/30/2024 15:00,104390.1
1/30/2024 16:00,102859.7
1/30/2024 17:00,101706.4
1/30/2024 18:00,101355.9
1/30/2024 19:00,100689
1/30/2024 20:00,100882.5
1/30/2024 21:00,102672.9
1/30/2024 22:00,105984.2
1/30/2024 23:00,107591.8
1/31/2024 0:00,106408.6
1/31/2024 1:00,104484.3
1/31/2024 2:00,101158.5
1/31/2024 3:00,96467.3
1/31/2024 4:00,91852.5
1/31/2024 5:00,88778.2
1/31/2024 6:00,86931.4
1/31/2024 7:00,86106.9
1/31/2024 8:00,86116
1/31/2024 9:00,87611.8
1/31/2024 10:00,92049.6
1/31/2024 11:00,99130
1/31/2024 12:00,103721.9
1/31/2024 13:00,104666.4
1/31/2024 14:00,103916.2
1/31/2024 15:00,102652
1/31/2024 16:00,101503.3
1/31/2024 17:00,100705.7
1/31/2024 18:00,100262
1/31/2024 19:00,99419.7
1/31/2024 20:00,99227.8
1/31/2024 21:00,100640
1/31/2024 22:00,103628
1/31/2024 23:00,105306.7
2/1/2024 0:00,104771.3
2/1/2024 1:00,103521.7
2/1/2024 2:00,100853.8
2/1/2024 3:00,96815.8
2/1/2024 4:00,93059.9
2/1/2024 5:00,90326.1
2/1/2024 6:00,89045.3
2/1/2024 7:00,88817.3
2/1/2024 8:00,89268.5
2/1/2024 9:00,91611.9
2/1/2024 10:00,96395.5
2/1/2024 11:00,103987.9
2/1/2024 12:00,108640.8
2/1/2024 13:00,106650.5
2/1/2024 14:00,102225.2
2/1/2024 15:00,98303.2
2/1/2024 16:00,94994.2
2/1/2024 17:00,92334.8
2/1/2024 18:00,91194.1
2/1/2024 19:00,89959.2
2/1/2024 20:00,89766.1
2/1/2024 21:00,91812.1
2/1/2024 22:00,96034.9
2/1/2024 23:00,98931.1
2/2/2024 0:00,98241.3
2/2/2024 1:00,97181.7
2/2/2024 2:00,94504.3
2/2/2024 3:00,90265.8
2/2/2024 4:00,86088.6
2/2/2024 5:00,83153.6
2/2/2024 6:00,81336.8
2/2/2024 7:00,80546.6
2/2/2024 8:00,80784.6
2/2/2024 9:00,82049.5
2/2/2024 10:00,86166.6
2/2/2024 11:00,93072.4
2/2/2024 12:00,98133.6
2/2/2024 13:00,98868.3
2/2/2024 14:00,98243.3
2/2/2024 15:00,97753.5
2/2/2024 16:00,96593.7
2/2/2024 17:00,95608.8
2/2/2024 18:00,94833.6
2/2/2024 19:00,93637.8
2/2/2024 20:00,93115.7
2/2/2024 21:00,94323
2/2/2024 22:00,97326.9
2/2/2024 23:00,99198.1
2/3/2024 0:00,98444.9
2/3/2024 1:00,97353.5
2/3/2024 2:00,95327.4
2/3/2024 3:00,92436.8
2/3/2024 4:00,89081.6
2/3/2024 5:00,86710.2
2/3/2024 6:00,85232.4
2/3/2024 7:00,84596.5
2/3/2024 8:00,84830.9
2/3/2024 9:00,85665.4
2/3/2024 10:00,87979.5
2/3/2024 11:00,91363.7
2/3/2024 12:00,94744
2/3/2024 13:00,95516.8
2/3/2024 14:00,93334.1
2/3/2024 15:00,90633.9
2/3/2024 16:00,87918.6
2/3/2024 17:00,85308.2
2/3/2024 18:00,83202.3
2/3/2024 19:00,81646.5
2/3/2024 20:00,82208.4
2/3/2024 21:00,84910.3
2/3/2024 22:00,89361.6
2/3/2024 23:00,93663.7
2/4/2024 0:00,94231.9
2/4/2024 1:00,94085.9
2/4/2024 2:00,93270.7
2/4/2024 3:00,91496.6
2/4/2024 4:00,89295.6
2/4/2024 5:00,87705.4
2/4/2024 6:00,86791.5
2/4/2024 7:00,86621.3
2/4/2024 8:00,86813.8
2/4/2024 9:00,87800.5
2/4/2024 10:00,89774.4
2/4/2024 11:00,92702.1
2/4/2024 12:00,95369.7
2/4/2024 13:00,94629.9
2/4/2024 14:00,90937.2
2/4/2024 15:00,87122.4
2/4/2024 16:00,84288.7
2/4/2024 17:00,82030
2/4/2024 18:00,80452.7
2/4/2024 19:00,79691.7
2/4/2024 20:00,80506.6
2/4/2024 21:00,83755.3
2/4/2024 22:00,89193.5
2/4/2024 23:00,94144.2
2/5/2024 0:00,95370.4
2/5/2024 1:00,94976.4
2/5/2024 2:00,93179.8
2/5/2024 3:00,90707.8
2/5/2024 4:00,88135.3
2/5/2024 5:00,86503.6
2/5/2024 6:00,85938.5
2/5/2024 7:00,86268
2/5/2024 8:00,87440.4
2/5/2024 9:00,90415.9
2/5/2024 10:00,95974.6
2/5/2024 11:00,104068.1
2/5/2024 12:00,108936.8
2/5/2024 13:00,106536.4
2/5/2024 14:00,101442.5
2/5/2024 15:00,97408.1
2/5/2024 16:00,94283.6
2/5/2024 17:00,92017.1
2/5/2024 18:00,90285.5
2/5/2024 19:00,89230.5
2/5/2024 20:00,89410.7
2/5/2024 21:00,92228.6
2/5/2024 22:00,97290
2/5/2024 23:00,101441.3
2/6/2024 0:00,101800.7
2/6/2024 1:00,100930.1
2/6/2024 2:00,98609.5
2/6/2024 3:00,94768.2
2/6/2024 4:00,91457.7
2/6/2024 5:00,89307.8
2/6/2024 6:00,88342.2
2/6/2024 7:00,88113.1
2/6/2024 8:00,88862.6
2/6/2024 9:00,91390.7
2/6/2024 10:00,96585.6
2/6/2024 11:00,104623.8
2/6/2024 12:00,108985.1
2/6/2024 13:00,106923.9
2/6/2024 14:00,102740.5
2/6/2024 15:00,99006.4
2/6/2024 16:00,96004.1
2/6/2024 17:00,93590.4
2/6/2024 18:00,91674.4
2/6/2024 19:00,90528.4
2/6/2024 20:00,90723.6
2/6/2024 21:00,93423.3
2/6/2024 22:00,98617.8
2/6/2024 23:00,103365.3
2/7/2024 0:00,104199.7
2/7/2024 1:00,103568
2/7/2024 2:00,101324.4
2/7/2024 3:00,97635
2/7/2024 4:00,94289.6
2/7/2024 5:00,92304.3
2/7/2024 6:00,91391.7
2/7/2024 7:00,91282.8
2/7/2024 8:00,92027.6
2/7/2024 9:00,94294.5
2/7/2024 10:00,99559.1
2/7/2024 11:00,107335.6
2/7/2024 12:00,111755.4
2/7/2024 13:00,108862
2/7/2024 14:00,102976.1
2/7/2024 15:00,97980
2/7/2024 16:00,94257.2
2/7/2024 17:00,91293.9
2/7/2024 18:00,89803.1
2/7/2024 19:00,88648.4
2/7/2024 20:00,88647.1
2/7/2024 21:00,91043.8
2/7/2024 22:00,95308.6
2/7/2024 23:00,99433.5
2/8/2024 0:00,100143.8
2/8/2024 1:00,99696.8
2/8/2024 2:00,97630.1
2/8/2024 3:00,94125.3
2/8/2024 4:00,90627.2
2/8/2024 5:00,88350.2
2/8/2024 6:00,87516.5
2/8/2024 7:00,87442.4
2/8/2024 8:00,88376.7
2/8/2024 9:00,90708.9
2/8/2024 10:00,95440
2/8/2024 11:00,102799.9
2/8/2024 12:00,106884.8
2/8/2024 13:00,104636.8
2/8/2024 14:00,99428.4
2/8/2024 15:00,94894
2/8/2024 16:00,91611.2
2/8/2024 17:00,89583.2
2/8/2024 18:00,88542.3
2/8/2024 19:00,87565.7
2/8/2024 20:00,87671.8
2/8/2024 21:00,89607.3
2/8/2024 22:00,93411.4
2/8/2024 23:00,96597
2/9/2024 0:00,96466.4
2/9/2024 1:00,95349.2
2/9/2024 2:00,92584.3
2/9/2024 3:00,88412.3
2/9/2024 4:00,84243.7
2/9/2024 5:00,81288.7
2/9/2024 6:00,79381.5
2/9/2024 7:00,78372.4
2/9/2024 8:00,78401.5
2/9/2024 9:00,79900.4
2/9/2024 10:00,83950.1
2/9/2024 11:00,90790.8
2/9/2024 12:00,95291.2
2/9/2024 13:00,95675.5
2/9/2024 14:00,93638.4
2/9/2024 15:00,90640
2/9/2024 16:00,87731.9
2/9/2024 17:00,85653.1
2/9/2024 18:00,84685.6
2/9/2024 19:00,84087.3
2/9/2024 20:00,84233.9
2/9/2024 21:00,85548.8
2/9/2024 22:00,88071.5
2/9/2024 23:00,90274
2/10/2024 0:00,89494.8
2/10/2024 1:00,87990.6
2/10/2024 2:00,85862.4
2/10/2024 3:00,82716.7
2/10/2024 4:00,79070
2/10/2024 5:00,76043.5
2/10/2024 6:00,74269.4
2/10/2024 7:00,73300.7
2/10/2024 8:00,72831.9
2/10/2024 9:00,73424.8
2/10/2024 10:00,75072.9
2/10/2024 11:00,78002.2
2/10/2024 12:00,80862.1
2/10/2024 13:00,82831
2/10/2024 14:00,83768.5
2/10/2024 15:00,83994.8
2/10/2024 16:00,83317.6
2/10/2024 17:00,82425.3
2/10/2024 18:00,80643.1
2/10/2024 19:00,79579.7
2/10/2024 20:00,79660.6
2/10/2024 21:00,80894.1
2/10/2024 22:00,83414.3
2/10/2024 23:00,85919.5
2/11/2024 0:00,85503.1
2/11/2024 1:00,84240.4
2/11/2024 2:00,82074.6
2/11/2024 3:00,79442.8
2/11/2024 4:00,76446.2
2/11/2024 5:00,74185.6
2/11/2024 6:00,72550.2
2/11/2024 7:00,71714.6
2/11/2024 8:00,71480.1
2/11/2024 9:00,71926
2/11/2024 10:00,73220.9
2/11/2024 11:00,75421.6
2/11/2024 12:00,78104.2
2/11/2024 13:00,81013.9
2/11/2024 14:00,83304.3
2/11/2024 15:00,84292.1
2/11/2024 16:00,84737.8
2/11/2024 17:00,84559
2/11/2024 18:00,83818.6
2/11/2024 19:00,83127.6
2/11/2024 20:00,83140.5
2/11/2024 21:00,85070.2
2/11/2024 22:00,88408.3
2/11/2024 23:00,89964.9
2/12/2024 0:00,88148.3
2/12/2024 1:00,86860.4
2/12/2024 2:00,85664.3
2/12/2024 3:00,83095.8
2/12/2024 4:00,81910.4
